Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Start Date	Discontinued Date	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D53AAE	Service	HPE Data Management Framework Base System 10PB 3-server 3-year Subscription E-LTU	0	414608.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	414608.00	$0.00	0.00%	2026-08-22: $414608.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D55AAE	Service	HPE Data Management Framework Base System 100PB 3-server 1-year Subscription E-LTU	0	1097088.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	1097088.00	$0.00	0.00%	2026-08-22: $1097088.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D56AAE	Service	HPE Data Management Framework Base System 100PB 3-server 3-year Subscription E-LTU	0	3195185.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	3195185.00	$0.00	0.00%	2026-08-22: $3195185.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D58AAE	Service	HPE Data Management Framework 1PB 2-10PB 1-year Subscription E-LTU	0	12738.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	12738.00	$0.00	0.00%	2026-08-22: $12738.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D59AAE	Service	HPE Data Management Framework 1PB 2-10PB 3-year Subscription E-LTU	0	37098.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	37098.00	$0.00	0.00%	2026-08-22: $37098.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D61AAE	Service	HPE Data Management Framework 1PB 11-100PB 1-year Subscription E-LTU	0	10608.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	10608.00	$0.00	0.00%	2026-08-22: $10608.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D62AAE	Service	HPE Data Management Framework 1PB 11-100PB 3-year Subscription E-LTU	0	30896.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	30896.00	$0.00	0.00%	2026-08-22: $30896.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D64AAE	Service	HPE Data Management Framework 1PB 101PB+ 1-year Subscription E-LTU	0	5600.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	5600.00	$0.00	0.00%	2026-08-22: $5600.00 → 2026-08-24: $8042021.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	R1D65AAE	Service	HPE Data Management Framework 1PB 101PB+ 3-year Subscription E-LTU	0	16309.00		NA		No	08/04/2021	01/31/2031	UNCHANGED	16309.00	$0.00	0.00%	2026-08-22: $16309.00 → 2026-08-24: $8042021.00 (▲)
Accessories & Infrastructure	System Options	HPE OCA > DL380 Gen12 SFF > Accessories & Infrastructure > System Options	Option Component	Optional	0	Optional	Selection constraint for System Options: optional	R7J57A	Service	Intel Virtual RAID on CPU Premium FIO Software for HPE	0	371.00		NA		No	04/06/2021	02/29/2028	UNCHANGED	371.00	$0.00	0.00%	2026-08-22: $371.00 → 2026-08-24: $4062021.00 (▲)
Accessories & Infrastructure	System Options	HPE OCA > DL380 Gen12 SFF > Accessories & Infrastructure > System Options	Option Component	Optional	0	Optional	Selection constraint for System Options: optional	R7J59AAE	Service	Intel Virtual RAID on CPU Premium E-RTU for HPE	0	371.00		NA		No	04/06/2021	02/29/2028	UNCHANGED	371.00	$0.00	0.00%	2026-08-22: $371.00 → 2026-08-24: $4062021.00 (▲)
Accessories & Infrastructure	System Options	HPE OCA > DL380 Gen12 SFF > Accessories & Infrastructure > System Options	Option Component	Optional	0	Optional	Selection constraint for System Options: optional	S3Q19A	Service	Intel Virtual RAID on CPU RAID 1 FIO Software for HPE	0	229.00		NA		No	04/01/2024	02/29/2028	UNCHANGED	229.00	$0.00	0.00%	2026-08-22: $229.00 → 2026-08-24: $4012024.00 (▲)
Accessories & Infrastructure	System Options	HPE OCA > DL380 Gen12 SFF > Accessories & Infrastructure > System Options	Option Component	Optional	0	Optional	Selection constraint for System Options: optional	S3Q39AAE	Service	Intel Virtual RAID on CPU RAID 1 E-RTU for HPE	0	229.00		NA		No	04/01/2024	02/29/2028	UNCHANGED	229.00	$0.00	0.00%	2026-08-22: $229.00 → 2026-08-24: $4012024.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D22A	Standard	Red Hat Enterprise Linux Server 2 Sockets 4 Guests 5yr Subscription 24x7 Support Flexible LTU	0	10183.00		NA		No	08/15/2016	09/30/2028	UNCHANGED	10183.00	$0.00	0.00%	2026-08-22: $10183.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D22AAE	Service	Red Hat Enterprise Linux Server 2 Sockets 4 Guests 5yr Subscription 24x7 Support E-LTU	0	10183.00		NA		No	08/15/2016	09/30/2028	UNCHANGED	10183.00	$0.00	0.00%	2026-08-22: $10183.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D23A	Standard	Red Hat Enterprise Linux Server 2 Sockets 4 Guests 5yr Subscription 9x5 Support Flexible LTU	0	6264.00		NA		No	08/15/2016	09/30/2028	UNCHANGED	6264.00	$0.00	0.00%	2026-08-22: $6264.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D23AAE	Service	Red Hat Enterprise Linux Server 2 Sockets 4 Guests 5yr Subscription 9x5 Support E-LTU	0	6264.00		NA		No	08/15/2016	09/30/2028	UNCHANGED	6264.00	$0.00	0.00%	2026-08-22: $6264.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D25A	Standard	Red Hat High Availability 2 Sockets or 2 Guests 5yr Subscription Flexible LTU	0	2085.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	2085.00	$0.00	0.00%	2026-08-22: $2085.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D25AAE	Service	Red Hat High Availability 2 Sockets or 2 Guests 5yr Subscription E-LTU	0	2085.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	2085.00	$0.00	0.00%	2026-08-22: $2085.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D26A	Standard	Red Hat High Availability 2 Sockets Unlimited Guests 5yr Subscription Flexible LTU	0	7532.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	7532.00	$0.00	0.00%	2026-08-22: $7532.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D26AAE	Service	Red Hat High Availability 2 Sockets Unlimited Guests 5yr Subscription E-LTU	0	7532.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	7532.00	$0.00	0.00%	2026-08-22: $7532.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D29A	Standard	Red Hat Resilient Storage 2 Sockets or 2 Guests 5yr Subscription Flexible LTU	0	4395.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	4395.00	$0.00	0.00%	2026-08-22: $4395.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D29AAE	Service	Red Hat Resilient Storage 2 Sockets or 2 Guests 5yr Subscription E-LTU	0	4395.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	4395.00	$0.00	0.00%	2026-08-22: $4395.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D30A	Standard	Red Hat Resilient Storage 2 Sockets Unlimited Guests 5yr Subscription Flexible LTU	0	15095.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	15095.00	$0.00	0.00%	2026-08-22: $15095.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q0D30AAE	Service	Red Hat Resilient Storage 2 Sockets Unlimited Guests 5yr Subscription E-LTU	0	15095.00		NA		No	08/15/2016	11/30/2027	UNCHANGED	15095.00	$0.00	0.00%	2026-08-22: $15095.00 → 2026-08-24: $8152016.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W19A	Standard	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 3yr Subscription 9x5 Support Flex LTU	0	2505.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	2505.00	$0.00	0.00%	2026-08-22: $2505.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W19AAE	Service	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 3yr Subscription 9x5 Support E-LTU	0	2505.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	2505.00	$0.00	0.00%	2026-08-22: $2505.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W20A	Standard	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 3yr Subscription 24x7 Support Flex LTU	0	4072.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	4072.00	$0.00	0.00%	2026-08-22: $4072.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W20AAE	Service	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 3yr Subscription 24x7 Support E-LTU	0	4072.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	4072.00	$0.00	0.00%	2026-08-22: $4072.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W21A	Standard	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 5yr Subscription 9x5 Support Flex LTU	0	4175.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	4175.00	$0.00	0.00%	2026-08-22: $4175.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W21AAE	Service	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 5yr Subscription 9x5 Support E-LTU	0	4175.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	4175.00	$0.00	0.00%	2026-08-22: $4175.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W22A	Standard	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 5yr Subscription 24x7 Support Flex LTU	0	6787.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	6787.00	$0.00	0.00%	2026-08-22: $6787.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W22AAE	Service	Red Hat Enterprise Linux for SAP (Physical/Virtual Nodes) 5yr Subscription 24x7 Support E-LTU	0	6787.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	6787.00	$0.00	0.00%	2026-08-22: $6787.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W23A	Standard	Red Hat Enterprise Linux for SAP for Virtual Datacenters 3yr Subscription 9x5 Support Flex LTU	0	9072.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	9072.00	$0.00	0.00%	2026-08-22: $9072.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W23AAE	Service	Red Hat Enterprise Linux for SAP for Virtual Datacenters 3yr Subscription 9x5 Support E-LTU	0	9072.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	9072.00	$0.00	0.00%	2026-08-22: $9072.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W24A	Standard	Red Hat Enterprise Linux for SAP for Virtual Datacenters 3yr Subscription 24x7 Support Flex LTU	0	14516.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	14516.00	$0.00	0.00%	2026-08-22: $14516.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W24AAE	Service	Red Hat Enterprise Linux for SAP for Virtual Datacenters 3yr Subscription 24x7 Support E-LTU	0	14516.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	14516.00	$0.00	0.00%	2026-08-22: $14516.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W25A	Standard	Red Hat Enterprise Linux for SAP for Virtual Datacenters 5yr Subscription 9x5 Support Flex LTU	0	15119.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	15119.00	$0.00	0.00%	2026-08-22: $15119.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W25AAE	Service	Red Hat Enterprise Linux for SAP for Virtual Datacenters 5yr Subscription 9x5 Support E-LTU	0	15119.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	15119.00	$0.00	0.00%	2026-08-22: $15119.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W26A	Standard	Red Hat Enterprise Linux for SAP for Virtual Datacenters 5yr Subscription 24x7 Support Flex LTU	0	24194.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	24194.00	$0.00	0.00%	2026-08-22: $24194.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q5W26AAE	Service	Red Hat Enterprise Linux for SAP for Virtual Datacenters 5yr Subscription 24x7 Support E-LTU	0	24194.00		NA		No	06/05/2017	09/30/2028	UNCHANGED	24194.00	$0.00	0.00%	2026-08-22: $24194.00 → 2026-08-24: $6052017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U15A	Standard	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 3yr Subscription 24x7 Support LTU	0	24680.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	24680.00	$0.00	0.00%	2026-08-22: $24680.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U15AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 3yr Subscription 24x7 Support E-LTU	0	24680.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	24680.00	$0.00	0.00%	2026-08-22: $24680.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U16A	Standard	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 5yr Subscription 24x7 Support LTU	0	41134.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	41134.00	$0.00	0.00%	2026-08-22: $41134.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U16AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 5yr Subscription 24x7 Support E-LTU	0	41134.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	41134.00	$0.00	0.00%	2026-08-22: $41134.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U17A	Standard	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 3yr Subscription 9x5 Support LTU	0	20325.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	20325.00	$0.00	0.00%	2026-08-22: $20325.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U17AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 3yr Subscription 9x5 Support E-LTU	0	20325.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	20325.00	$0.00	0.00%	2026-08-22: $20325.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U18A	Standard	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 5yr Subscription 9x5 Support LTU	0	33874.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	33874.00	$0.00	0.00%	2026-08-22: $33874.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U18AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Virtual DC 5yr Subscription 9x5 Support E-LTU	0	33874.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	33874.00	$0.00	0.00%	2026-08-22: $33874.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U19A	Standard	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 3yr Subscription 24x7 Support LTU	0	6737.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	6737.00	$0.00	0.00%	2026-08-22: $6737.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U19AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 3yr Subscription 24x7 Support E-LTU	0	6737.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	6737.00	$0.00	0.00%	2026-08-22: $6737.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U20A	Standard	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 5yr Subscription 24x7 Support LTU	0	11229.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	11229.00	$0.00	0.00%	2026-08-22: $11229.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U20AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 5yr Subscription 24x7 Support E-LTU	0	11229.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	11229.00	$0.00	0.00%	2026-08-22: $11229.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U21A	Standard	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 3yr Subscription 9x5 Support LTU	0	5483.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	5483.00	$0.00	0.00%	2026-08-22: $5483.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U21AAE	Service	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 3yr Subscription 9x5 Support E-LTU	0	5483.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	5483.00	$0.00	0.00%	2026-08-22: $5483.00 → 2026-08-24: $12042017.00 (▲)
Software & Licenses	Server Management & Operating System Licenses	HPE OCA > DL380 Gen12 SFF > Software & Licenses > Server Management & Operating System Licenses	Option Component	Unlimited	0	Unlimited	Selection constraint for Server Management & Operating System Licenses: no max	Q8U22A	Standard	Red Hat Enterprise Linux for SAP Solutions for Physical Nodes 5yr Subscription 9x5 Support LTU	0	9139.00		NA		No	12/04/2017	11/30/2027	UNCHANGED	9139.00	$0.00	0.00%	2026-08-22: $9139.00 → 2026-08-24: $12042017.00 (▲)
